Search_ID, Mode
207320,transit
207324,transit
207328,transit
207330,transit
207333,transit
207334,transit
207336,transit
207339,transit
207344,transit
207347,walking
207356,transit
207357,transit
207358,transit
207359,transit
207364,transit
207365,walking
207366,transit
207367,transit
207369,transit
207370,transit
207371,transit
207373,transit
207376,transit
207377,transit
207382,transit
207383,walking
207384,transit
207388,transit
207389,transit
207391,transit
207394,transit
207397,transit
207398,transit
207400,transit
207403,walking
207404,transit
207407,transit
207409,transit
207412,transit
207413,transit
207414,transit
207415,transit
207416,transit
207419,transit
207420,biking
207421,transit
207422,transit
207424,transit
207427,transit
207428,transit
207431,transit
207433,transit
207438,transit
207441,transit
207443,transit
207444,transit
207445,transit
207446,transit
207447,transit
207449,transit
207451,transit
207452,transit
207454,transit
207458,walking
207460,transit
207462,transit
207466,transit
207467,transit
207469,transit
207470,transit
207472,transit
207475,walking
207476,transit
207477,transit
207478,transit
207480,transit
207481,transit
207482,transit
207484,transit
207485,transit
207487,walking
207488,transit
207489,transit
207492,transit
207493,transit
207495,transit
207498,transit
207499,transit
207500,walking
207502,transit
207505,transit
207506,transit
207507,transit
207508,transit
207509,transit
207514,transit
207518,transit
207519,transit
207527,transit
207528,transit
207529,transit
207530,transit
207531,transit
207537,transit
207540,transit
207541,transit
207542,transit
207543,transit
207549,transit
207551,transit
207554,transit
207556,transit
207557,transit
207563,transit
207564,transit
207565,transit
207566,transit
207568,transit
207569,transit
207570,transit
207571,transit
207573,rideshare
207574,transit
207576,transit
207579,transit
207581,transit
207582,transit
207583,transit
207586,transit
207589,transit
207591,transit
207593,transit
207595,transit
207596,transit
207598,transit
207601,transit
207604,transit
207606,transit
207608,transit
207610,transit
207611,transit
207612,transit
207613,transit
207614,transit
207616,transit
207618,transit
207619,transit
207623,transit
207624,transit
207625,transit
207631,walking
207634,transit
207635,transit
207636,transit
207637,rideshare
207638,transit
207641,walking
207642,transit
207643,transit
207645,transit
207646,transit
207649,transit
207650,transit
207651,transit
207652,transit
207654,transit
207655,transit
207656,transit
207658,transit
207660,transit
207663,walking
207664,transit
207665,transit
207666,transit
207667,transit
207671,walking
207673,transit
207674,transit
207675,transit
207680,transit
207682,transit
207683,transit
207684,transit
207685,transit
207688,transit
207689,transit
207692,transit
207693,transit
207696,transit
207698,transit
207701,transit
207703,transit
207706,transit
207707,transit
207711,transit
207712,transit
207716,walking
207720,transit
207721,transit
207722,transit
207723,walking
207732,transit
207734,transit
207735,transit
207736,transit
207738,transit
207739,transit
207744,transit
207748,transit
207749,transit
207750,transit
207751,transit
207752,transit
207755,transit
207756,transit
207757,transit
207759,transit
207760,transit
207762,transit
207764,transit
207768,transit
207774,transit
207775,transit
207776,transit
207781,transit
207782,transit
207784,transit
207785,transit
207788,transit
207790,transit
207793,transit
207794,transit
207796,transit
207798,transit
207799,transit
207800,transit
207801,transit
207805,transit
207806,transit
207807,transit
207808,transit
207810,transit
207811,transit
207813,transit
207814,transit
207815,transit
207816,transit
207819,transit
207820,transit
207821,transit
207823,transit
207824,transit
207827,walking
207830,transit
207831,transit
207832,transit
207835,transit
207836,transit
207839,walking
207840,transit
207841,transit
207842,transit
207844,transit
207846,transit
207847,transit
207848,transit
207849,transit
207851,transit
207852,transit
207858,transit
207860,transit
207864,transit
207865,transit
207879,transit
207880,transit
207881,transit
207882,transit
207884,transit
207885,walking
207888,transit
207891,walking
207892,walking
207893,transit
207895,transit
207896,transit
207898,transit
207902,transit
207909,rideshare
207910,transit
207915,transit
207918,transit
207919,walking
207921,transit
207923,transit
207925,transit
207928,transit
207929,transit
207930,transit
207937,transit
207939,rideshare
207940,transit
207943,transit
207944,transit
207946,transit
207947,transit
207948,transit
207949,transit
207950,transit
207951,transit
207952,transit
207954,transit
207955,transit
207957,walking
207959,transit
207962,transit
207966,transit
207967,transit
207968,transit
207970,transit
207971,transit
207974,transit
207975,transit
207977,transit
207978,transit
207981,transit
207987,transit
207991,transit
207992,transit
207993,transit
207995,transit
207996,transit
208000,transit
208002,transit
208004,transit
208006,transit
208012,transit
208015,transit
208016,transit
208020,transit
208022,transit
208026,scoot
208027,transit
208029,transit
208030,transit
208034,transit
208035,transit
208039,transit
208043,transit
208044,transit
208046,transit
208047,transit
208048,transit
208056,transit
208058,transit
208059,transit
208060,transit
208071,transit
208074,walking
208076,transit
208078,transit
208080,transit
208081,transit
208082,transit
208083,transit
208084,transit
208085,transit
208086,transit
208088,transit
208091,transit
208092,transit
208093,transit
208098,transit
208100,transit
208103,transit
208105,transit
208107,walking
208108,transit
208111,transit
208115,scoot
208122,transit
208123,transit
208128,transit
208129,transit
208130,transit
208132,transit
208135,transit
208136,transit
208140,transit
208143,transit
208144,transit
208148,transit
208149,transit
208150,transit
208151,transit
208159,transit
208170,transit
208171,transit
208178,transit
208180,transit
208181,transit
208185,transit
208186,transit
208187,transit
208190,transit
208194,transit
208198,transit
208199,walking
208201,transit
208207,transit
208208,transit
208209,transit
208210,transit
208211,transit
208212,transit
208216,walking
208217,transit
208218,transit
208219,transit
208220,transit
208221,transit
208225,transit
208226,transit
208227,transit
208228,transit
208231,transit
208238,transit
208239,transit
208243,transit
208244,transit
208248,transit
208250,transit
208253,transit
208256,transit
208258,transit
208267,transit
208268,transit
208271,transit
208274,transit
208275,transit
208277,transit
208279,transit
208281,transit
208283,transit
208284,transit
208287,transit
208298,transit
208311,transit
208313,transit
208317,transit
208320,transit
208322,transit
208325,transit
208329,transit
208331,transit
208333,transit
208337,transit
208340,rideshare
208341,transit
208342,transit
208344,transit
208346,transit
208347,transit
208348,transit
208349,transit
208353,rideshare
208357,transit
208358,transit
208359,transit
208360,transit
208363,transit
208365,transit
208367,transit
208369,transit
208371,transit
208373,transit
208376,transit
208379,transit
208380,transit
208381,transit
208383,transit
208384,transit
208385,transit
208386,transit
208390,transit
208392,transit
208393,transit
208394,transit
208395,transit
208396,transit
208404,transit
208405,transit
208407,transit
208409,transit
208410,transit
208415,transit
208416,transit
208417,transit
208419,transit
208424,transit
208429,transit
208430,transit
208432,transit
208433,transit
208434,transit
208435,transit
208440,transit
208443,transit
208444,transit
208446,transit
208451,transit
208452,transit
208455,transit
208457,transit
208463,transit
208465,transit
208468,transit
208469,transit
208472,transit
208475,transit
208476,transit
208478,transit
208479,transit
208483,transit
208484,transit
208485,transit
208490,transit
208494,transit
208495,transit
208498,transit
208499,transit
208500,transit
208506,transit
208507,transit
208512,transit
208513,transit
208518,transit
208520,transit
208522,transit
208526,transit
208532,transit
208535,transit
208540,walking
208542,transit
208543,transit
208546,transit
208547,transit
208550,transit
208551,transit
208556,transit
208558,transit
208564,transit
208567,transit
208571,transit
208573,transit
208575,transit
208576,transit
208580,transit
208585,transit
208587,walking
208588,transit
208589,biking
208594,transit
208597,transit
208600,transit
208606,transit
208622,transit
208634,transit
208635,transit
208637,transit
208647,transit
208648,transit
208649,transit
208650,transit
208652,transit
208654,transit
208655,transit
208656,transit
208658,transit
208660,transit
208661,transit
208665,transit
208666,transit
208672,transit
208675,transit
208676,transit
208681,rideshare
208683,transit
208684,transit
208685,transit
208690,transit
208694,transit
208697,transit
208699,transit
208700,transit
208708,transit
208712,transit
208713,transit
208714,transit
208720,scoot
208722,transit
208725,transit
208729,walking
208731,transit
208732,transit
208734,transit
208735,transit
208743,transit
208749,transit
208751,transit
208753,transit
208760,transit
208762,transit
208763,transit
208765,transit
208768,transit
208769,transit
208771,transit
208774,transit
208775,rideshare
208780,transit
208781,transit
208784,walking
208785,transit
208787,transit
208793,transit
208797,transit
208798,transit
208799,transit
208804,transit
208813,transit
208816,transit
208818,transit
208822,transit
208826,transit
208827,transit
208828,transit
208830,transit
208831,transit
208833,transit
208835,walking
208836,transit
208838,transit
208839,transit
208844,transit
208845,transit
208853,transit
208856,transit
208857,biking
208866,transit
208867,transit
208868,transit
208870,transit
208877,transit
208878,transit
208879,rideshare
208880,transit
208881,transit
208882,transit
208884,transit
208885,transit
208886,transit
208887,transit
208888,transit
208889,transit
208892,transit
208895,transit
208897,transit
208900,transit
208901,transit
208902,transit
208905,transit
208909,transit
208912,transit
208913,transit
208915,transit
208917,walking
208920,transit
208921,walking
208922,transit
208925,transit
